FECHA,TMAX-CAB,TMAX-HMO,TMAX-OBR,TMAX-LMO,TMAX-CUL,TMIN-CAB,TMIN-HMO,TMIN-OBR,TMIN-LMO,TMIN-CUL,PREC_HMO   (mm),PREC_OBR   (mm),PREC_LMO   (mm),PREC_CUL   (mm)
18/02/2019,17.00,20.00,22.00,24.00,29.00,0.00,7.00,9.00,7.00,9.00,0.00,0.00,0.00,0.00
19/02/2019,16.00,18.00,20.00,20.00,25.00,2.00,4.00,8.00,10.00,7.00,0.00,0.00,0.00,0.00
20/02/2019,18.00,20.00,22.00,21.00,25.00,10.00,3.00,4.00,9.00,10.00,0.00,0.00,0.00,0.00
21/02/2019,17.00,19.00,21.00,22.00,25.00,8.00,10.00,10.00,10.00,10.00,7.00,0.00,0.00,0.00
22/02/2019,15.00,13.00,19.00,23.00,26.00,3.00,2.00,5.00,10.00,9.00,8.00,5.00,0.00,0.00
23/02/2019,19.00,22.00,26.00,26.00,30.00,0.00,4.00,5.00,9.00,7.00,0.00,0.00,0.00,0.00
24/02/2019,21.00,23.00,27.00,27.00,31.00,3.00,4.00,5.00,9.00,8.00,0.00,0.00,0.00,0.00
25/02/2019,20.00,23.00,27.00,26.00,31.00,3.00,4.00,5.00,10.00,8.00,0.00,0.00,0.00,0.00
26/02/2019,24.00,26.00,29.00,30.00,33.00,5.00,6.00,6.00,9.00,10.00,0.00,0.00,0.00,0.00
27/02/2019,24.00,25.00,30.00,30.00,32.00,10.00,11.00,10.00,11.00,11.00,0.00,0.00,0.00,0.00
28/02/2019,28.00,31.00,32.00,30.00,34.00,12.00,11.00,12.00,12.00,12.00,0.00,0.00,0.00,0.00
01/03/2019,29.00,32.00,33.00,30.00,32.00,14.00,12.00,12.00,12.00,12.00,0.00,0.00,0.00,0.00
02/03/2019,27.00,31.00,31.00,31.00,33.00,13.00,12.00,13.00,14.00,13.00,0.00,0.00,0.00,0.00
03/03/2019,27.00,29.00,33.00,33.00,35.00,10.00,11.00,12.00,13.00,12.00,0.00,0.00,0.00,0.00
04/03/2019,27.00,30.00,32.00,31.00,33.00,11.00,13.00,12.00,11.00,12.00,0.00,0.00,0.00,0.00
05/03/2019,29.00,31.00,31.00,30.00,33.00,14.00,14.00,13.00,12.00,12.00,0.00,0.00,0.00,0.00
06/03/2019,31.00,33.00,32.00,30.00,33.00,16.00,15.00,14.00,13.00,12.00,0.00,0.00,0.00,0.00
07/03/2019,27.00,30.00,33.00,32.00,35.00,15.00,14.00,14.00,13.00,13.00,0.00,0.00,0.00,0.00
08/03/2019,22.00,24.00,27.00,30.00,34.00,8.00,8.00,11.00,14.00,13.00,0.00,0.00,0.00,0.00
09/03/2019,23.00,25.00,28.00,28.00,33.00,10.00,11.00,13.00,14.00,13.00,0.00,0.00,0.00,0.00
10/03/2019,21.00,21.00,25.00,28.00,33.00,8.00,10.00,13.00,15.00,15.00,0.00,0.00,0.00,0.00
11/03/2019,21.00,27.00,23.00,27.00,33.00,11.00,12.00,13.00,16.00,15.00,11.00,3.00,0.00,0.00
12/03/2019,17.00,18.00,20.00,20.00,27.00,12.00,9.00,11.00,10.00,10.00,11.00,10.00,6.00,0.00
13/03/2019,20.00,20.00,23.00,25.00,28.00,8.00,8.00,9.00,11.00,9.00,0.00,0.00,0.00,0.00
14/03/2019,20.00,23.00,27.00,27.00,31.00,9.00,6.00,8.00,13.00,11.00,0.00,0.00,0.00,0.00
15/03/2019,25.00,25.00,28.00,27.00,28.00,10.00,7.00,9.00,11.00,12.00,0.00,0.00,0.00,0.00
16/03/2019,24.00,27.00,28.00,27.00,28.00,9.00,9.00,9.00,13.00,15.00,0.00,0.00,0.00,0.00
17/03/2019,28.00,29.00,29.00,28.00,27.00,10.00,10.00,10.00,13.00,14.00,0.00,0.00,0.00,0.00
18/03/2019,29.00,30.00,30.00,29.00,31.00,11.00,11.00,9.00,11.00,12.00,0.00,0.00,0.00,0.00
19/03/2019,30.00,31.00,31.00,30.00,30.00,12.00,12.00,10.00,9.00,12.00,0.00,0.00,0.00,0.00
20/03/2019,29.00,31.00,31.00,31.00,31.00,11.00,12.00,11.00,11.00,11.00,0.00,0.00,0.00,0.00
21/03/2019,24.00,28.00,31.00,31.00,33.00,9.00,10.00,11.00,10.00,10.00,0.00,0.00,0.00,0.00
22/03/2019,25.00,28.00,29.00,29.00,32.00,8.00,10.00,11.00,13.00,11.00,0.00,0.00,0.00,0.00
23/03/2019,28.00,30.00,31.00,31.00,33.00,8.00,9.00,9.00,11.00,9.00,0.00,0.00,0.00,0.00
24/03/2019,30.00,31.00,33.00,32.00,36.00,11.00,12.00,11.00,13.00,11.00,0.00,0.00,0.00,0.00
25/03/2019,32.00,34.00,34.00,33.00,36.00,12.00,13.00,12.00,13.00,12.00,0.00,0.00,0.00,0.00
26/03/2019,32.00,33.00,35.00,33.00,36.00,14.00,13.00,12.00,12.00,13.00,0.00,0.00,0.00,0.00
27/03/2019,33.00,33.00,34.00,32.00,35.00,13.00,12.00,11.00,11.00,12.00,0.00,0.00,0.00,0.00
28/03/2019,30.00,33.00,33.00,34.00,35.00,10.00,12.00,12.00,13.00,11.00,0.00,0.00,0.00,0.00
29/03/2019,31.00,35.00,36.00,33.00,36.00,12.00,14.00,13.00,15.00,14.00,0.00,0.00,0.00,0.00
30/03/2019,30.00,33.00,34.00,32.00,34.00,11.00,12.00,11.00,14.00,14.00,0.00,0.00,0.00,0.00
31/03/2019,29.00,34.00,35.00,33.00,35.00,13.00,14.00,12.00,12.00,12.00,0.00,0.00,0.00,0.00
01/04/2019,32.00,34.00,34.00,31.00,32.00,12.00,14.00,13.00,13.00,13.00,0.00,0.00,0.00,0.00
02/04/2019,32.00,33.00,32.00,31.00,32.00,12.00,12.00,13.00,14.00,13.00,0.00,0.00,0.00,0.00
03/04/2019,28.00,31.00,32.00,30.00,34.00,13.00,13.00,12.00,13.00,13.00,0.00,0.00,0.00,0.00
04/04/2019,31.00,32.00,33.00,31.00,34.00,10.00,11.00,12.00,13.00,14.00,0.00,0.00,0.00,0.00
05/04/2019,26.00,28.00,30.00,30.00,34.00,12.00,12.00,13.00,14.00,12.00,0.00,0.00,0.00,0.00
06/04/2019,30.00,31.50,32.50,31.00,33.50,11.50,14.00,12.50,13.50,11.50,0.00,0.00,0.00,0.00
07/04/2019,34.00,35.00,35.00,32.00,33.00,11.00,16.00,12.00,13.00,11.00,0.00,0.00,0.00,0.00
08/04/2019,38.00,39.00,38.00,34.00,35.00,14.00,16.00,14.00,14.00,13.00,0.00,0.00,0.00,0.00
09/04/2019,38.00,38.00,39.00,35.00,35.00,16.00,16.00,15.00,14.00,14.00,0.00,0.00,0.00,0.00
10/04/2019,27.00,31.00,34.00,31.00,33.00,7.00,9.00,12.00,14.00,12.00,0.00,0.00,0.00,0.00
11/04/2019,27.00,29.00,31.00,30.00,34.00,15.00,14.00,14.00,15.00,14.00,0.00,0.00,0.00,0.00
12/04/2019,24.00,25.00,28.00,29.00,33.00,13.00,10.00,11.00,13.00,10.00,0.00,0.00,0.00,0.00
13/04/2019,28.00,29.00,30.00,28.00,30.00,10.00,12.00,11.00,13.00,12.00,0.00,0.00,0.00,0.00
14/04/2019,32.00,34.00,34.00,32.00,34.00,14.00,15.00,13.00,13.00,13.00,0.00,0.00,0.00,0.00
15/04/2019,31.00,32.00,31.00,28.00,31.00,13.00,14.00,16.00,16.00,14.00,0.00,0.00,0.00,0.00
16/04/2019,26.00,28.00,28.00,26.00,30.00,13.00,12.00,13.00,12.00,14.00,0.00,0.00,0.00,0.00
17/04/2019,27.00,29.00,30.00,29.00,33.00,11.00,14.00,13.00,14.00,12.00,0.00,0.00,0.00,0.00
18/04/2019,36.00,37.00,36.00,32.00,36.00,15.00,19.00,16.00,14.00,14.00,0.00,0.00,0.00,0.00
19/04/2019,39.00,40.00,39.00,37.00,35.00,15.00,18.00,14.00,14.00,13.00,0.00,0.00,0.00,0.00
20/04/2019,34.00,36.00,34.00,30.00,32.00,17.00,17.00,17.00,17.00,17.00,0.00,0.00,0.00,0.00
21/04/2019,31.00,33.00,32.00,30.00,32.00,14.00,15.00,17.00,17.00,14.00,0.00,0.00,0.00,0.00
22/04/2019,29.00,31.00,31.00,28.00,32.00,14.00,16.00,18.00,17.00,15.00,0.00,0.00,0.00,0.00
23/04/2019,31.00,30.00,30.00,30.00,32.00,10.00,11.00,12.00,13.00,15.00,0.00,0.00,0.00,0.00
24/04/2019,35.00,34.00,34.00,31.00,32.00,13.00,13.00,12.00,12.00,12.00,0.00,0.00,0.00,0.00
25/04/2019,38.00,38.00,38.00,34.00,35.00,16.00,15.00,14.00,14.00,12.00,0.00,0.00,0.00,0.00
26/04/2019,38.00,38.00,37.00,34.00,35.00,18.00,19.00,15.00,14.00,15.00,0.00,0.00,0.00,0.00
27/04/2019,36.00,36.00,35.00,32.00,34.00,16.00,16.00,15.00,15.00,14.00,0.00,0.00,0.00,0.00
28/04/2019,37.00,36.00,36.00,33.00,36.00,20.00,18.00,17.00,16.00,14.00,0.00,0.00,0.00,0.00
29/04/2019,28.00,32.00,32.00,32.00,35.00,12.00,12.00,16.00,16.00,14.00,0.00,0.00,0.00,0.00
30/04/2019,29.00,31.00,33.00,33.00,37.00,13.00,13.00,13.00,15.00,14.00,0.00,0.00,0.00,0.00
01/05/2019,31.00,34.00,35.00,34.00,38.00,13.00,14.00,14.00,17.00,14.00,0.00,0.00,0.00,0.00
02/05/2019,32.00,32.00,34.00,33.00,36.00,14.00,15.00,15.00,17.00,17.00,0.00,0.00,0.00,0.00
03/05/2019,,,,,,,,,,,,,,
04/05/2019,35.00,36.00,36.00,34.00,35.00,14.00,17.00,14.00,14.00,14.00,0.00,0.00,0.00,0.00
05/05/2019,35.00,35.00,35.00,32.00,34.00,15.00,15.00,14.00,15.00,14.00,0.00,0.00,0.00,0.00
06/05/2019,,,,,,,,,,,,,,
07/05/2019,28.00,29.00,32.00,32.00,35.00,12.00,13.00,13.00,15.00,14.00,0.00,0.00,0.00,0.00
08/05/2019,31.00,32.00,32.00,31.00,34.00,13.00,14.00,13.00,15.00,16.00,0.00,0.00,0.00,0.00
09/05/2019,31.00,31.00,33.00,31.00,34.00,14.00,15.00,16.00,16.00,14.00,0.00,0.00,0.00,0.00
10/05/2019,26.00,26.00,29.00,29.00,34.00,12.00,12.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00
11/05/2019,28.00,29.00,31.00,29.00,35.00,13.00,13.00,15.00,17.00,15.00,0.00,0.00,0.00,0.00
12/05/2019,28.00,27.00,30.00,30.00,34.00,14.00,13.00,14.00,15.00,14.00,0.00,0.00,0.00,0.00
13/05/2019,33.00,33.00,33.00,31.00,34.00,16.00,17.00,14.00,16.00,14.00,0.00,0.00,0.00,0.00
14/05/2019,32.00,32.00,33.00,31.00,33.00,16.00,16.00,15.00,15.00,14.00,0.00,0.00,0.00,0.00
15/05/2019,37.00,37.00,35.00,33.00,36.00,16.00,15.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00
16/05/2019,33.00,35.00,35.00,33.00,35.00,14.00,15.00,16.00,16.00,15.00,0.00,0.00,0.00,0.00
17/05/2019,28.00,31.00,33.00,31.00,34.00,11.00,12.00,13.00,16.00,14.00,0.00,0.00,0.00,0.00
18/05/2019,31.00,32.00,33.00,31.00,34.00,11.00,14.00,16.00,16.00,20.00,0.00,0.00,0.00,0.00
19/05/2019,30.00,33.00,35.00,33.00,36.00,13.00,14.00,15.00,15.00,15.00,0.00,0.00,0.00,0.00
20/05/2019,24.00,28.00,31.00,32.00,36.00,10.00,11.00,13.00,16.00,15.00,0.00,0.00,0.00,0.00
21/05/2019,30.00,31.00,32.00,32.00,36.00,13.00,12.00,13.00,15.00,14.00,0.00,0.00,0.00,0.00
22/05/2019,25.00,29.00,31.00,29.00,34.00,11.00,11.00,15.00,18.00,15.00,0.00,0.00,0.00,0.00
23/05/2019,28.00,30.00,32.00,32.00,35.00,11.00,12.00,13.00,16.00,16.00,0.00,0.00,0.00,0.00
24/05/2019,32.00,33.00,35.00,34.00,38.00,12.00,14.00,14.00,18.00,17.00,0.00,0.00,0.00,0.00
25/05/2019,32.00,34.00,35.00,34.00,35.00,12.00,16.00,15.00,17.00,18.00,0.00,0.00,0.00,0.00
26/05/2019,27.00,31.00,33.00,33.00,36.00,11.00,13.00,17.00,18.00,17.00,0.00,0.00,0.00,0.00
27/05/2019,28.00,31.00,34.00,34.00,36.00,12.00,13.00,13.00,17.00,17.00,0.00,0.00,0.00,0.00
28/05/2019,31.00,32.00,34.00,32.00,35.00,11.00,13.00,14.00,15.00,18.00,0.00,0.00,0.00,0.00
29/05/2019,33.00,34.00,34.00,32.00,34.00,13.00,15.00,16.00,16.00,19.00,0.00,0.00,0.00,0.00
30/05/2019,35.00,35.00,36.00,33.00,35.00,15.00,15.00,14.00,16.00,18.00,0.00,0.00,0.00,0.00
31/05/2019,37.00,37.00,36.00,33.00,34.00,16.00,16.00,16.00,18.00,19.00,0.00,0.00,0.00,0.00
01/06/2019,36.00,36.00,35.00,32.00,32.00,17.00,17.00,19.00,20.00,21.00,0.00,0.00,0.00,0.00
02/06/2019,35.00,35.00,35.00,32.00,34.00,15.00,16.00,18.00,20.00,22.00,0.00,0.00,0.00,0.00
03/06/2019,35.00,35.00,36.00,33.00,35.00,15.00,15.00,17.00,19.00,22.00,0.00,0.00,0.00,0.00
04/06/2019,35.00,35.00,35.00,33.00,33.00,17.00,16.00,18.00,21.00,21.00,0.00,0.00,0.00,0.00
05/06/2019,37.00,36.00,34.00,30.00,32.00,20.00,19.00,19.00,20.00,20.00,0.00,0.00,0.00,0.00
06/06/2019,38.00,36.00,34.00,31.00,34.00,21.00,22.00,22.00,19.00,22.00,0.00,0.00,0.00,0.00
07/06/2019,37.00,37.00,37.00,33.00,36.00,20.00,20.00,19.00,20.00,22.00,0.00,0.00,0.00,0.00
08/06/2019,39.00,39.00,38.00,34.00,34.00,20.00,21.00,20.00,21.00,22.00,0.00,0.00,0.00,1.00
09/06/2019,40.00,41.00,39.00,35.00,37.00,23.00,25.00,23.00,23.00,23.00,0.00,0.00,0.00,1.00
10/06/2019,42.00,42.00,40.00,36.00,38.00,26.00,26.00,24.00,24.00,24.00,0.00,0.00,0.00,0.00
11/06/2019,43.00,43.00,43.00,36.00,37.00,25.00,27.00,24.00,23.00,24.00,0.00,0.00,0.00,0.00
12/06/2019,44.00,45.00,42.00,37.00,38.00,25.00,26.00,25.00,24.00,24.00,0.00,0.00,0.00,0.00
13/06/2019,43.00,43.00,39.00,36.00,37.00,22.00,23.00,25.00,24.00,23.00,0.00,0.00,0.00,0.00
14/06/2019,40.00,39.00,37.00,34.00,36.00,20.00,21.00,24.00,23.00,23.00,0.00,0.00,0.00,0.00
15/06/2019,39.00,39.00,36.00,34.00,34.00,19.00,23.00,23.00,23.00,23.00,0.00,0.00,0.00,0.00
16/06/2019,40.00,39.00,38.00,35.00,35.00,19.00,20.00,22.00,22.00,31.00,0.00,0.00,0.00,0.00
17/06/2019,39.00,39.00,38.00,35.00,35.00,21.00,20.00,23.00,22.00,21.00,0.00,0.00,0.00,0.00
18/06/2019,39.00,39.00,38.00,36.00,35.00,21.00,20.00,22.00,22.00,22.00,0.00,0.00,0.00,0.00
19/06/2019,39.44,39.44,39.44,36.67,36.67,18.33,20.56,21.11,21.67,20.56,0.00,0.00,0.00,0.00
20/06/2019,39.44,39.44,40.56,38.33,37.78,18.89,18.89,19.44,20.56,21.11,0.00,0.00,0.00,0.00
21/06/2019,37.00,38.00,40.00,38.00,39.00,19.00,21.00,22.00,21.00,22.00,0.00,0.00,0.00,0.00
22/06/2019,,,,,,,,,,,,,,
23/06/2019,37.00,37.00,38.00,36.00,38.00,18.00,19.00,18.00,20.00,20.00,0.00,0.00,0.00,0.00
24/06/2019,39.00,40.00,40.00,36.00,38.00,19.00,19.00,19.00,21.00,22.00,0.00,0.00,0.00,0.00
25/06/2019,40.00,39.00,39.00,36.00,37.00,20.00,21.00,21.00,22.00,23.00,0.00,0.00,0.00,0.00
26/06/2019,39.00,39.00,40.00,37.00,38.00,20.00,22.00,23.00,23.00,23.00,0.00,0.00,0.00,0.00
27/06/2019,41.00,41.00,41.00,38.00,39.00,22.00,24.00,24.00,24.00,25.00,0.00,0.00,0.00,0.00
28/06/2019,42.00,44.00,43.00,39.00,40.00,25.00,26.00,24.00,25.00,26.00,0.00,0.00,0.00,0.00
29/06/2019,44.00,45.00,43.00,39.00,37.00,24.00,27.00,24.00,26.00,25.00,0.00,0.00,0.00,0.00
30/06/2019,44.00,43.00,40.00,37.00,37.00,25.00,25.00,25.00,26.00,25.00,0.00,0.00,0.00,0.00
01/07/2019,42.00,41.00,38.00,36.00,35.00,26.00,26.00,26.00,26.00,25.00,0.00,0.00,0.00,0.00
02/07/2019,42.00,40.00,38.00,35.00,35.00,26.00,26.00,26.00,25.00,24.00,0.00,0.00,0.00,0.00
03/07/2019,41.00,40.00,38.00,35.00,35.00,24.00,27.00,26.00,26.00,25.00,0.00,0.00,0.00,0.00
04/07/2019,41.00,40.00,38.00,36.00,37.00,23.00,25.00,26.00,25.00,24.00,0.00,0.00,0.00,0.00
05/07/2019,41.00,39.00,39.00,37.00,38.00,23.00,26.00,26.00,25.00,23.00,0.00,0.00,0.00,0.00
06/07/2019,,,,,,,,,,,,,,
07/07/2019,41.00,41.00,42.00,39.00,38.00,21.00,22.00,24.00,25.00,26.00,0.00,0.00,0.00,0.00
08/07/2019,39.00,40.00,42.00,39.00,38.00,22.00,24.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00
09/07/2019,40.00,41.00,42.00,40.00,38.00,24.00,26.00,26.00,25.00,26.00,0.00,0.00,0.00,0.00
10/07/2019,,,,,,,,,,,,,,
11/07/2019,42.00,44.00,43.00,37.00,36.00,27.00,28.00,27.00,27.00,26.00,0.00,0.00,0.00,0.00
12/07/2019,44.00,43.00,41.00,37.00,36.00,27.00,27.00,27.00,27.00,26.00,0.00,0.00,0.00,0.00
13/07/2019,41.00,40.00,39.00,36.00,36.00,28.00,27.00,27.00,27.00,26.00,0.00,0.00,0.00,0.00
14/07/2019,42.00,41.00,41.00,37.00,36.00,28.00,28.00,27.00,27.00,26.00,0.00,0.00,0.00,0.00
15/07/2019,44.00,43.00,42.00,38.00,37.00,28.00,27.00,28.00,27.00,27.00,0.00,0.00,0.00,0.00
16/07/2019,44.00,41.00,38.00,36.00,34.00,28.00,27.00,28.00,28.00,25.00,0.00,0.00,0.00,1.08
17/07/2019,40.00,39.00,37.00,36.00,36.00,28.00,28.00,28.00,27.00,26.00,0.00,0.00,0.00,0.00
18/07/2019,41.00,39.00,38.00,39.00,37.00,27.00,27.00,27.00,26.00,25.00,0.00,0.00,0.00,0.00
19/07/2019,41.00,39.00,38.00,36.00,35.00,26.00,27.00,27.00,27.00,26.00,0.00,2.15,0.00,3.52
20/07/2019,41.00,38.00,36.00,35.00,35.00,27.00,27.00,27.00,27.00,25.00,0.00,0.00,0.00,1.04
21/07/2019,40.00,37.00,36.00,35.00,35.00,28.00,26.00,26.00,26.00,25.00,0.90,1.92,0.00,0.60
22/07/2019,39.00,39.00,37.00,35.00,35.00,28.00,26.00,26.00,26.00,26.00,0.00,2.35,0.00,0.00
23/07/2019,39.00,39.00,37.00,34.00,34.00,27.00,26.00,26.00,26.00,25.00,0.00,1.00,0.00,10.00
24/07/2019,39.00,39.00,38.00,36.00,36.00,28.00,27.00,27.00,27.00,25.00,0.00,0.00,0.00,2.50
25/07/2019,40.00,39.00,39.00,36.00,36.00,28.00,28.00,27.00,27.00,26.00,0.00,0.00,0.00,0.00
26/07/2019,41.00,40.00,39.00,36.00,36.00,27.00,28.00,27.00,26.00,26.00,0.00,0.00,0.00,0.00
27/07/2019,42.00,41.00,39.00,36.00,35.00,28.00,28.00,28.00,27.00,25.00,0.00,0.00,0.00,0.00
28/07/2019,42.00,39.00,39.00,37.00,36.00,28.00,27.00,27.00,26.00,25.00,0.00,0.79,0.00,0.00
29/07/2019,40.00,38.00,37.00,36.00,36.00,29.00,27.00,28.00,27.00,25.00,3.69,10.47,1.50,0.00
30/07/2019,37.00,36.00,36.00,35.00,35.00,28.00,26.00,27.00,26.00,26.00,5.08,0.00,0.00,0.00
31/07/2019,38.00,38.00,38.00,37.00,36.00,26.00,26.00,27.00,27.00,26.00,0.00,0.00,0.00,0.00
01/08/2019,40.00,41.00,40.00,37.00,36.00,27.00,27.00,28.00,27.00,25.00,0.00,0.00,0.00,0.00
02/08/2019,42.00,42.00,41.00,38.00,37.00,27.00,28.00,28.00,27.00,26.00,0.00,0.00,0.00,0.00
03/08/2019,43.00,43.00,42.00,38.00,37.00,28.00,28.00,27.00,27.00,27.00,0.00,0.00,0.00,0.00
04/08/2019,44.00,43.00,41.00,38.00,37.00,29.00,29.00,28.00,27.00,26.00,0.00,0.00,0.00,5.22
05/08/2019,43.00,41.00,40.00,36.00,35.00,29.00,28.00,28.00,28.00,26.00,0.00,0.00,0.00,1.00
06/08/2019,40.00,39.00,37.00,36.00,34.00,28.00,28.00,28.00,27.00,26.00,0.00,0.00,0.00,1.50
07/08/2019,39.00,38.00,37.00,35.00,35.00,27.00,27.00,27.00,27.00,25.00,0.00,0.00,0.00,2.00
08/08/2019,40.00,39.00,37.00,34.00,33.00,28.00,27.00,26.00,26.00,24.00,0.00,3.00,2.00,4.00
09/08/2019,37.00,34.00,35.00,34.00,34.00,27.00,25.00,25.00,25.00,24.00,11.00,5.00,0.00,3.00
10/08/2019,36.00,33.00,36.00,36.00,37.00,26.00,25.00,26.00,28.00,25.00,0.00,0.00,0.00,0.00
11/08/2019,39.00,38.00,38.00,36.00,36.00,26.00,26.00,26.00,26.00,25.00,0.00,0.00,0.00,0.00
12/08/2019,41.00,40.00,39.00,37.00,36.00,26.00,26.00,27.00,27.00,26.00,0.00,0.00,0.00,0.00
13/08/2019,42.00,42.00,41.00,38.00,36.00,27.00,28.00,28.00,28.00,26.00,0.00,0.00,0.00,0.00
14/08/2019,45.00,44.00,42.00,38.00,37.00,27.00,29.00,28.00,27.00,27.00,0.00,0.00,0.00,0.00
15/08/2019,44.00,42.00,39.00,37.00,36.00,27.00,28.00,28.00,27.00,25.00,0.00,0.00,0.00,4.00
16/08/2019,43.00,40.00,38.00,36.00,35.00,28.00,27.00,27.00,27.00,25.00,0.00,0.00,0.00,1.00
17/08/2019,41.00,38.00,37.00,36.00,37.00,27.00,27.00,27.00,26.00,25.00,0.00,0.00,0.00,0.00
18/08/2019,41.00,39.00,39.00,37.00,36.00,26.00,27.00,26.00,26.00,26.00,0.00,0.00,0.00,0.00
19/08/2019,42.00,41.00,41.00,39.00,38.00,27.00,27.00,27.00,27.00,26.00,0.00,0.00,0.00,0.00
20/08/2019,45.00,44.00,43.00,39.00,38.00,26.00,28.00,28.00,28.00,26.00,0.00,0.00,0.00,5.61
21/08/2019,44.00,41.00,38.00,35.00,34.00,26.00,28.00,28.00,28.00,27.00,0.00,1.02,2.20,13.25
22/08/2019,41.00,36.00,34.00,33.00,32.00,28.00,27.00,27.00,26.00,25.00,0.00,8.26,24.73,12.62
23/08/2019,36.00,31.00,30.00,28.00,31.00,26.00,24.00,24.00,24.00,24.00,2.50,11.00,25.00,6.00
24/08/2019,36.00,31.00,32.00,33.00,35.00,26.00,24.00,23.00,24.00,23.00,0.00,1.60,0.00,0.00
25/08/2019,38.00,37.00,37.00,35.00,38.00,26.00,25.00,26.00,27.00,25.00,0.00,0.00,0.00,0.00
26/08/2019,40.00,39.00,39.00,36.00,37.00,26.00,26.00,26.00,26.00,25.00,0.00,0.00,0.00,2.00
27/08/2019,42.00,40.00,39.00,35.00,33.00,27.00,26.00,26.00,25.00,24.00,0.00,0.00,8.00,9.20
28/08/2019,40.00,37.00,34.00,33.00,34.00,27.00,26.00,26.00,25.00,24.00,0.00,0.00,0.00,0.00
29/08/2019,39.00,39.00,38.00,36.00,36.00,27.00,27.00,27.00,27.00,25.00,0.00,0.00,0.00,0.00
30/08/2019,41.00,40.00,39.00,36.00,35.00,27.00,26.00,26.00,26.00,24.00,0.00,1.10,1.02,5.72
31/08/2019,40.00,38.00,36.00,34.00,34.00,27.00,26.00,26.00,25.00,24.00,2.92,1.11,1.89,5.99
01/09/2019,39.00,37.00,36.00,34.00,34.00,26.00,25.00,26.00,25.00,24.00,0.00,0.00,1.10,6.76
02/09/2019,40.00,39.00,38.00,35.00,35.00,26.00,26.00,25.00,24.00,23.00,0.00,0.00,0.00,7.23
03/09/2019,41.00,40.00,38.00,35.00,36.00,26.00,26.00,26.00,26.00,24.00,0.00,0.00,0.00,0.00
04/09/2019,41.00,40.00,39.00,37.00,36.00,27.00,26.00,26.00,26.00,25.00,0.00,0.00,0.00,1.50
05/09/2019,40.00,39.00,37.00,33.00,31.00,27.00,27.00,26.00,26.00,24.00,0.00,0.70,4.49,9.86
06/09/2019,40.00,38.00,35.00,33.00,35.00,26.00,25.00,25.00,25.00,24.00,0.00,15.60,2.40,5.10
07/09/2019,39.00,36.00,35.00,34.00,34.00,26.00,24.00,24.00,25.00,24.00,7.60,19.50,1.60,5.40
08/09/2019,37.00,33.00,30.00,31.00,33.00,25.00,24.00,24.00,24.00,24.00,0.00,3.68,45.00,1.84
09/09/2019,36.00,32.00,31.00,31.00,33.00,25.00,24.00,24.00,24.00,23.00,2.73,0.78,16.18,0.00
10/09/2019,33.00,32.00,32.00,33.00,35.00,23.00,23.00,23.00,23.00,23.00,2.89,2.71,0.00,0.00
11/09/2019,35.00,34.00,35.00,35.00,36.00,22.00,23.00,24.00,25.00,24.00,0.00,0.00,0.00,0.00
12/09/2019,,,,,,,,,,,,,,
13/09/2019,,,,,,,,,,,,,,
14/09/2019,,,,,,,,,,,,,,
15/09/2019,36.00,35.00,36.00,34.00,34.00,25.00,24.00,25.00,25.00,24.00,0.00,0.00,1.00,0.80
16/09/2019,37.00,36.00,36.00,35.00,35.00,25.00,24.00,25.00,25.00,24.00,0.00,0.00,0.00,0.00
17/09/2019,38.00,37.00,37.00,36.00,36.00,24.00,24.00,25.00,25.00,24.00,0.00,0.00,0.00,0.00
18/09/2019,39.00,38.00,38.00,36.00,35.00,23.00,24.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00
19/09/2019,38.00,38.00,37.00,35.00,33.00,23.00,24.00,25.00,25.00,24.00,0.00,0.00,0.54,5.90
20/09/2019,36.00,36.00,35.00,34.00,33.00,21.00,24.00,26.00,25.00,24.00,0.00,0.00,0.00,0.00
21/09/2019,35.00,32.00,34.00,33.00,34.00,22.00,24.00,26.00,26.00,24.00,3.18,7.80,3.92,2.09
22/09/2019,34.00,32.00,34.00,33.00,34.00,24.00,24.00,25.00,25.00,24.00,75.00,75.00,0.00,0.00
23/09/2019,34.00,34.00,36.00,34.00,35.00,23.00,24.00,24.00,25.00,24.00,1.50,0.00,0.00,1.00
24/09/2019,28.00,30.00,35.00,34.00,34.00,20.00,22.00,24.00,24.00,23.00,10.00,0.00,0.00,11.00
25/09/2019,28.00,29.00,33.00,33.00,33.00,20.00,21.00,22.00,24.00,23.00,13.00,0.50,0.00,1.00
26/09/2019,28.00,31.00,35.00,35.00,34.00,18.00,18.00,21.00,25.00,23.00,0.00,0.00,0.00,0.00
27/09/2019,29.00,31.00,34.00,33.00,35.00,18.00,18.00,20.00,22.00,22.00,0.00,0.00,0.00,0.00
28/09/2019,33.00,33.00,36.00,35.00,36.00,18.00,18.00,20.00,22.00,22.00,0.00,0.00,0.00,0.00
29/09/2019,33.00,35.00,37.00,36.00,36.00,18.00,19.00,19.00,21.00,23.00,0.00,0.00,0.00,4.72
30/09/2019,33.00,35.00,38.00,35.00,33.00,16.00,18.00,21.00,24.00,24.00,0.00,1.56,9.82,19.43
